"HolderAddress","Balance","PendingBalanceUpdate"
"0x0c14e2eecf6e8fc9042b91ced084ea0d7b9360de","6469991.856","No"
"0x0c150bc2db7b0891da2b08f6446bbd75902200d8","829.91950886","No"
"0x0c1623bdd652519088492c9d87ea2b1c66d61c40","1670","No"
"0x0c170a1f1bcb090395f7bd00c7619edd8cd7c32c","19928.123","No"
"0x0c1b1143d6a2c729a11c14f26d493c6159ce76f5","1550.365","No"
"0x0c207991fae82fd63056fb640b71e425feb651da","1003.05275635","No"
"0x0c2391cef6c6f963f06cbb453ea5a500a3ec0cd2","41646.1932","No"
"0x0c28054132dee5e5450a08eaec357f87e00fafc8","305","No"
"0x0c29055c838f790676c40fc97c1f060595f571ce","8872.192447","No"
"0x0c2c3b144871f5b27bc7d3b376e5dfe7baa8085f","3205.22513706","No"
"0x0c2ef2e2ca20fad39d085bac344731777e9029fe","7500","No"
"0x0c379ec3ecff796a654a0b8f6b04d14716b63458","10867.033","No"
"0x0c3906274292654f0f58dd5fe2dc05d19272c72b","1947","No"
"0x0c3b9c4a76d032d041993d0163cbe662c60b8654","1000","No"
"0x0c3ccd9f93820bedfa5982869bafb579f7c59307","2021","No"
"0x0c3de3f8c9e8484bfe677c70bf119ab380998873","224","No"
"0x0c3e913ecef45e3968afab23400154e60d588fc3","509.45","No"
"0x0c41255bbaba4f3253e6fae4ddb8b9d29d642d36","238.6247","No"
"0x0c4422950545418da9838802d49dca86c3254a39","888.70123356","No"
"0x0c4a3ba1434b7eaf73ed2038fb1ae6c12970bdc0","4880","No"
"0x0c4a5be4d833484e00dcc7fe72401e02763ca27f","36458.50454208","No"
"0x0c4dc21e2a6bc616aade7b60984749a42b75e505","2474.9693312","No"
"0x0c4e695e82a32cd54837e1828a5e54e7dcdbc2f6","20111.588753","No"
"0x0c4ec44be004a3d27da006f949d94cffbaeb86b1","352482.7405","No"
"0x0c510abd79c01ed33abcdb9e3c9ab1726d80d507","5500","No"
"0x0c51aee651a0de5ef6e25d1d871ae29f12a1fea3","3373.009","No"
"0x0c531beab8c774bb95b8c814f11f46cfcdf103f7","10","No"
"0x0c571e5009b497d731b981e5849c8bd1082b8848","2434.37134185","No"
"0x0c582fda7bc067414521b5bbe8221c7ee6e92092","2490.79890036","No"
"0x0c5eafb06f8144b4454114ba17219a135d3ca3d7","116.17","No"
"0x0c5f747dd7648387923c27071c8fe4706e15d7c4","13495.48871756","No"
"0x0c6415489a8cc61ca7d32a29f7cdc1e980af16f1","2300.354","No"
"0x0c677ead412a7e348c07a61ff086edf2545cab0c","30800","No"
"0x0c6d67df53682a9ef038d65e75a7507290e0f87d","233","No"
"0x0c6e7c363879a0c1cac68607ef7bb62bd4a8c31f","277.37566299","No"
"0x0c6fab4175c9970b1f183f4c58bc02f1939e0c88","339","No"
"0x0c6fbc41b61e7f8426aeba943ba9a920e039f03a","733.743012","No"
"0x0c70b826e02c70e087be6402f10bebde8f4dda1f","10251.24242581","No"
"0x0c711d967baf14e8615a4332fa5c0282f2131f6c","100.11964707","No"
"0x0c7418306268c48b3e6b99f9bb7c14a46da5f24d","577","No"
"0x0c768cc3914ec5a1e4be7e7f15e13d9dd15ddf97","36750","No"
"0x0c77c4cacd2e731c0e0e239b97750cdd67db5744","24017.36","No"
"0x0c79ea8b0ce10f4ce5d2c72032cd9dc8d318ca38","11487.822","No"
"0x0c7c5bf97e25932729cc78c0621a53adf9df734e","3602.175","No"
"0x0c8109234902bc33fb918d19b357c2c11038c812","10290","No"
"0x0c835e702c4a9e372c74978a5f740cf001ff1c8b","1179.8300289","No"
"0x0c836cd7aa3c8a5b3ee8e7b8a8025f0b41649f86","3059","No"
"0x0c872fd92df8aafb99ebbb5237294278e018a8af","1100.97628201","No"
"0x0c9306c42862995b07c4a378d47c26907b1158a6","9411","No"
"0x0c93e2c97b52e579f4f381cdaf3f140d0200b439","88204","No"
"0x0c99caca8a520d42d4f642f96e10faa9a0351e15","3062.342","No"
"0x0c9ca3b7e2259930051c8dad1f684770b86272d7","5000","No"
"0x0c9d0e2492f11cfe265c3170090dea17b4474d4c","100","No"
"0x0c9e8cbfc53f5fbc0c82756becce56eb9917eb48","20011.34","No"
"0x0ca323590c1239e3b5236792da39b590702974fa","100","No"
"0x0ca44351ba6f9505f894a4dbbd1b58307ff8bce0","32193.0771","No"
"0x0ca8cb52f76a0e3adaaeaf9fd621ff8d3acbed16","988.16282881","No"
"0x0cb0c8f5c74abb41eee44026ab364387f8eb3440","83630.872","No"
"0x0cb1217b9bd74bf23cb87877766079799c3bfd47","213.666","No"
"0x0cb38b5063c69ea15264977c721ab9058536fca8","19615.88571396","No"
"0x0cb4f5140be5575a3c2e6ee68113aec482f09c43","1945","No"
"0x0cb6d30a87717a4cb99357d4f77a0b7ef85b69a0","3390.08450012","No"
"0x0cb704b12ae4ce1ace9475ea58785612491d4595","126.0364466","No"
"0x0cb9ac9d90d517dceba7761651a96eb1e7707e5c","3101.64537524","No"
"0x0cbd6b5d87ca21ebc58c785023e952fc3aee1908","105.65283655","No"
"0x0cc17d7f27aa06d5a89ced163b41e1c32e28860d","10049.878","No"
"0x0cc55a33e8d9be2a9f194d2e202564b030207cf7","1470","No"
"0x0cc8a0dd0dcb9612fda4abc5b971e70cbbc33411","1744.06800081","No"
"0x0cc9fb592b96531736a993f5d2a74f14fb4c44e0","2659.25223659","No"
"0x0ccb77b7afc6eaea3c67b8b59cae739da715a773","304.8606","No"
"0x0cd0937a318478a665ba1e09d39717c5b5585503","5637.75","No"
"0x0cd246e849fc1ef934a0b113dc03cd8e8d2f7c3e","100","No"
"0x0cd2b7cc89d757d07ae0ea6973867cf7f5dda118","9648.752342","No"
"0x0cd2e46e0d86a37009756cdb938fe8669cccc9e7","4704","No"
"0x0cd3b04ad571a128705b346ac838315976653d68","311","No"
"0x0cda25c80ae5862c82b5dc0a99318f75ac211e47","1211.53858234","No"
"0x0cda2f493139d4f28cb1aa68287485f3c1413ee7","1001","No"
"0x0cda79a953e405fc9f74972b4d47ef3934b94cf6","10042.6969","No"
"0x0cdab25c0bcfc2b79b3691de8831a90ab1804ede","13767.3676","No"
"0x0cdf32a15ac8495f999dcba8731235e193e409fe","89705.34377863","No"
"0x0cdfa1485f3499d4a839cfb886647cbb4ddb0ff4","170080.665","No"
"0x0ce3841fff2c2489d3231fb74269cb90fdd86883","1541.718","No"
"0x0ce67509006876aff4362806db75c13295031f42","3200.80439672","No"
"0x0ce990ebb47ac08a0993d1016f36541d5817bf31","1289","No"
"0x0cebdaf7c01de39e5639e9e8bec5f82ff6c5a7c5","2649.527","No"
"0x0cee11b4764ebb7c4a05cf84d68337c08a813cc2","10071.88913932","No"
"0x0cee7db31b9baec986a92520c9ac669b406c8337","1930.4865","No"
"0x0cf302e8eb25cac71851fee68f7d85ed9a46e1f7","3633.92020194","No"
"0x0cf766233d8f1e6d6dd24cd7a598c1628b02b50c","10870.40702752","No"
"0x0cfe97e94d06e0d56319a2897b974a08b39c2d6c","958.6605","No"
"0x0cff35125392ef653a1abf191227cabc2df01e21","16197.35201997","No"
"0x0d0633cfb277775b8a5d64893dfacc3e822f637d","190.13799966","No"
"0x0d08a8b5a7b2412cb085fcb7457734860ba8d168","259.1879144","No"
"0x0d08ca3bd68288cd1e3bbdd73c4bc0d8193add4c","3610","No"
"0x0d093a92755f190df5d86060d7e5d3aae9fe252b","29","No"
"0x0d0e234f3c2a0c34752a1dd0829fd3099e9c5731","72.84","No"
"0x0d0e367dac2985945886da2960c42bdddd644f60","2078","No"
"0x0d1024c7fcd5badd00588fb5253db439135418bc","1975.62","No"
"0x0d1115c1a8cf7db2b54ece4989b347f394bd4f1a","302","No"
"0x0d11bf03bade1f7e600807cac337a30c1d988ec0","136","No"
"0x0d140f98ff48c5f4e9e48f21dc610ddfec1ef72c","1732.873","No"
"0x0d17fc54c94f9de2d8d4faece27b808001f750e3","36750","No"
"0x0d18d6de854bf1bae384937ad1a5a08da35a9874","1364.33774037","No"
"0x0d1914f8aec6ea42ba8976df9702611f84225a43","100","No"
"0x0d1f47de91d9adc428a4ae4ed2a5b4d480602048","79.894","No"
"0x0d24f64ca65b5cef12ae78118205b1609857d1c8","2873.93400814","No"
"0x0d26695ba4748c408d34c487b4ab63aa281757bd","69800.97578603","No"
"0x0d2d4e63fe4024168e6a444f55fae20e46eda2c8","174","No"
"0x0d3089430a3f7436c3904f9dfd2ecfe1f1512c90","101690.59960755","No"
"0x0d30ebf34384862aee4a3b67f0e377f567379c05","7.89108357","No"
"0x0d322ec2e5c8fc59b46c44d6419201ed5b0f6df1","9988.1139","No"
"0x0d38d14714a0a01e9251e8dc7aaac184ca076c7e","12339.535","No"
"0x0d39a5c86760bedaa5cf267f000f2a7f168181ae","1189.96319251","No"
"0x0d3ac9079d5ecbe01fb1e49f2110758bfe24b10c","346.6","No"
"0x0d3cecbb68b8a384d82cad189d6ed667ede5f0c5","2005","No"
"0x0d3e5347c3d7aa55156cf99a9dec121f81329c32","524.349","No"
"0x0d45315ddeaec374dff9742f4deba25f8c9e5fd9","1017","No"
"0x0d45cb9375d4a2efd6c427b9cd523c50ff39cf95","3505.74666521","No"
"0x0d4b669675af57c8db631263731de924f45e895e","268323.98","No"
"0x0d4e95643cd999a12212a4cac25c6fde00e9c502","3077.4870326","No"
"0x0d4f7e9cf1870891714a0dd616868c70722a6db6","44.11557535","No"
"0x0d57ac4253a9292d339cea56a6d5bfaa8d36bd05","43191.71384568","No"
"0x0d57b749b6ac94aa71fd86b1febbdc5df8599086","1454.41140269","No"
"0x0d590332f8d2144c769624cb2f5ea1e4530097ae","997","No"
"0x0d5b1ed2dcc4bd5fa41530186d6959640d8225a6","14000","No"
"0x0d5ce8e3cf68a437b3eff4f11314f106a6a2d767","39520.248","No"
"0x0d61fb52d08f79b37202a7ec0ead18c5787a8b80","10312.49","No"
"0x0d635999b66cf6d3636bfd845e30328fb802823a","967.9","No"
"0x0d6794c3eb8ef6a155fc178a76b7c7d62af19406","4162.2348","No"
"0x0d6912ee7eba4618eae52927c06de4f1052c0fe7","1","No"
"0x0d694471b4ebfb2b109176d2c1ce9d72184befaf","700","No"
"0x0d72fc2be28e7d473c3b908164a10f6c8d51860a","1000","No"
"0x0d773da0ce9883be74e7297896dfcfe0fe4552f4","1586.7792175","No"
"0x0d7a5bfe1c9a279d32de8e5e9e2d074055d3509a","1630.36664764","No"
"0x0d7aed60e838769c4d948f882655dd7d51d9efd8","1898.85724203","No"
"0x0d7d8d15d1b520dc4e9cda6113b3d9bd67720d16","3675","No"
"0x0d7f49d9e9a0b71f2d7244aeb4c0c34546b7c1c4","102500","No"
"0x0d881e1d3155df1d469e2a458e8ed1bf4a9c0bb7","10","No"
"0x0d8d83c37dbe668794577ca7efb4cc12ebe3c619","169.61633095","No"
"0x0d904e42ed7e44857ca8fe0b381cba7649cc8ded","50000","No"
"0x0d912cc26780e26dfe4ff3838897a3a72dde06fa","9.79693539","No"
"0x0d926766bed9e2a64ec74f46aab76e36185b1878","10325.2767","No"
"0x0d9325790ccda61d1a00e7544226ace646a19dfc","2445","No"
"0x0d948e66f3a63839b116248338bfe8347b4a51af","401","No"
"0x0d96b21cf5413090e72533006240faad9f6ead8a","166.789","No"
"0x0da03abec88efe50e98247a49f9180d4bda696b3","2203.99","No"
"0x0da40b5eae3b5e16922f0f79849957f600521e0b","9252.02602614","No"
"0x0da56bd42497f760490596c951a1ed67500f7ce0","17500","No"
"0x0da8c50d89fb02d669862150ee033c9a0d1f40a5","1000","No"
"0x0daa196cb451a6b1ab03d4a615bf8e5b169c6706","7932.88172718","No"
"0x0daa5053aeb431edd020638bb3f807228ed06164","1637.42794775","No"
"0x0dac9da46059f5d8b8c545840c2f20c0e6755f2b","4228.45662267","No"
"0x0db14287b03e8cd70a253729501b73610df2d0ab","3688","No"
"0x0db23fa2b1827f7b8d74f036d6635d063c606c05","12839.3515","No"
"0x0db2521aba654f8b878d31faae8bd49496d79a9e","245","No"
"0x0db310039e0d9c7daa5b4117c97fa7b07ffce772","23350","No"
"0x0db777690bbf832dada24406d5113a7b6959ca3c","1483","No"
"0x0db83e8e7e8c6d814cc774590c01a953b5e42c6f","67.4692","No"
"0x0dbbc24a9c91530e5d3005aa1f05d399b685197b","2000","No"
"0x0dc28c5bad163ad051dc6bf358e557adfc68487a","20570.14782028","No"
"0x0dc3ea3ba3fb93386c5fc12447621a0b23d2d78e","15916.37705509","No"
"0x0dc443339cd61a8df922d9c32408666ec17f27ef","7281.57103","No"
"0x0dc961fa89990f75be041f4453bcdfa38102c3b7","3521.3945534","No"
"0x0dca09faff63c7edfac58699114e29062ad1b8c3","3000","No"
"0x0dcaeb387a85a6f84dfb84911bad34f4c69cf18e","4357","No"
"0x0dcd627ccc6c41a273a33dbee644445a245562b8","20400","No"
"0x0dce36b0469621f4c5ae02a42d70fb523207fba1","4569.12073493","No"
"0x0dcfe195fb5f3b07881cbd0d836962127573ee36","165.4823","No"
"0x0dd0f08663f75d05547c39de96e504268dc2ce06","14700","No"
"0x0dd7c136ead33307a1ba6fed5b836f088fd86426","7901.90820891","No"
"0x0dda7f97bf226cf00a21cde9378f47ee112f5bca","34429.953","No"
"0x0ddaa4b7fdbb6994c06e92b513ac2b78e9d1ff03","480","No"
"0x0ddb7facb2a51c60d414a766262bc03f799325c3","227.76","No"
"0x0ddc94917100387909cb6141c2e7e453bd31d3f7","1528.6591","No"
"0x0ddd9233f49012da2159a13169a082ebb30ca8e3","2278.5","No"
"0x0dde8589615178b9f923630d0c0a9a3c4c373120","4553.37584577","No"
"0x0deb502b9ebfff534985d9088c03507d319aacfc","5600.2436035","No"
"0x0deb5970af033a2db474489d8941f9f98bdfe99f","8560.00695","No"
"0x0debdfc350ec06b2b51c20d722d94f304599008a","20","No"
"0x0dec517758497ad88e8285610caa2a54a1dd5752","2200","No"
"0x0dee60d269af7cff4a5c891b471a80f6d128a493","13084.5","No"
"0x0deefa911864a178933b3beab8badd3fbf55a930","300.00016211","No"
"0x0df0c9ddeda15e4f2e179ad139d273093db0b21a","2025.81","No"
"0x0df4b5a4a4a8961ad0baf22c382af60630a4ac63","491.09502071","No"
"0x0df4e1c2b7cd52893ef5f048a3fb64af8cb1cd07","24990","No"
"0x0dfbca86b6df643ef3903204d98accaae7a639fe","1054","No"
"0x0dfda71474352536c343c63f8fba3bc7131fdba9","200","No"
"0x0e0179588b2417d5177f25b364ec6dee51f147af","4548.37574237","No"
"0x0e02b56226e2f5a58bba0be62d2fda95e6ea6442","1770.30249329","No"
"0x0e0449f9320d1cb28a87885b753a11723c8bdda9","1927.51349116","No"
"0x0e05fc644943aae89dd3fec282c3f86431a7d090","1729.96370385","No"
"0x0e085de63e082e738cc38c96f4ec57926d20c72c","2000","No"
"0x0e0c9b596a0db6c1433e2105ee04c4a5781964e5","1005.445","No"
"0x0e10a4cf3d18087838af0f8983c95126a9a4aa1f","2544.4","No"
"0x0e122ad771276d434257b4e51adfab32fe213715","74.95594914","No"
"0x0e19b1b36f11001adb3e0d5b1b798bab20fe0f7f","2793.22526545","No"
"0x0e1bb3a0b7a8ccb368638aeab5e78263ed02fdd7","76","No"
"0x0e1d06688ae49539673d890ff789ec3cd55339a2","3010.6245006","No"
"0x0e239f078a3dc4dd519b900bda7f9c0390768ac0","2679.29455812","No"
"0x0e24b89f9a0a0ab63771921742398648fda4dde2","200","No"
"0x0e26457ecb47a35f9e0497db536a6358d5a4acfd","95.9453526","No"
"0x0e2ccc060c13d222209447c51ab83d2849db5faf","713.17269141","No"
"0x0e3116f1ca58b6e6f8216dffee45f9cd0d3fcfad","100","No"
"0x0e3293bfcc55365cf0c67b2e1808be33d2905e3c","1","No"
"0x0e383f6c5773b049a4510b7d9bcffee5949bf9e4","1000","No"
"0x0e39a9db820a3a5c463a744d27ac829080cdafdb","1092.58615724","No"
"0x0e3d04c6eb57c4c429f6717b3915d9ca2bf0f18a","3488.612","No"
"0x0e3d9a6edd7f5b182b1bf85c26ad08d902ca52da","5430.414","No"
"0x0e424ba1a7bb7571b894ee84b61a4155438251d7","228.8344","No"
"0x0e43c91d1f5df70a49476a05656ec3980e6ecba0","17080.542","No"
"0x0e46827afbfc279efdb4bab86dcc26fec73372d0","1217.48163","No"
"0x0e4798a060c3eda920fdb9f795750a31471b5890","1018","No"
"0x0e47f8ef3786d5b7897d217fa75d3bfc13cbd8b3","1721.11","No"
"0x0e4a2e61767fe1df3987bf98d02a5bc9c48871f3","10004.953","No"
"0x0e4b9bce2d1bb936db81cadfe9aedfef7f89cbee","585","No"
"0x0e4f06620c008b6d08855f1806a3668270ae67d6","11293","No"
"0x0e56d8258058ffe7f16818782159e0c4a5da3a79","49866","No"
"0x0e5767bc10e638fa27475046e9edba581ed92dcf","1068.90425175","No"
"0x0e576f4db52e9744cb52618baee96feee5fc5ade","270.89","No"
"0x0e5956b46097764fc7278b107294123c1654477b","7511.7","No"
"0x0e5a6bf662bd640f54bf766748592872a624c51d","2917.933","No"
"0x0e5d239364d5af2bd262348dfc9676eba268127a","2013","No"
"0x0e5d2e7676337e6cd48b1c124541e3c79188fe00","3368.98586675","No"
"0x0e63464c5264e234f3cc0119c2b70ab1249825ec","6910","No"
"0x0e63cf0cbc3fc75d5cdcce3de530abb68f581807","1301","No"
"0x0e6565785bef7c53433dc2b5922e97c4d8b60786","334555.894","No"
"0x0e6691fdaaedc32281af32359508b834cbfcbed3","3250","No"
"0x0e6d9bf7aeb30feecdae85bec829b03c1d1182bc","1638","No"
"0x0e6f8c40d20aa006500c04311a47eb9ef578f570","1010","No"
"0x0e78c6981daca25d84821929cb28e44318ddb488","100","No"
"0x0e7a59b829d1da5b0a570f569d056b7a5e22d535","5794.84531884","No"
"0x0e7bf9f37c23642972bc094e6dbae58a15726f47","1066.98031645","No"
"0x0e7f3e4dc9005c0565fde28f68fc1372d1e266c4","20","No"
"0x0e81311143b4bb70ce5f2210a4533f3a80193f0e","89.952","No"
"0x0e81423463bb3929c7f77435456b4005d5b08afe","6176.0035","No"
"0x0e81c1eff037223e8d69614523fec87b6e1c5692","100000.00003959","No"
"0x0e834e9bd97a93b5497e77984c5f70085b3f6d90","423.53497925","No"
"0x0e8e5ca11b4aba19884facc0066d0300e3bb989c","1459.203","No"
"0x0e96422263323d4f4dd93c3645d553d96de2751f","3559.381","No"
"0x0e9865761577c02f931ce87f79df13da4cc9cf6d","46","No"
"0x0e9f3c3e1923a7223bbda2cba132a56723af3ef6","1655.69327604","No"
"0x0ea12901689773ed23485ecfe402ce18855a4103","102.69147951","No"
"0x0ea85b6c11fe298c0dba04bb0a6c57b624ebec22","3","No"
"0x0ea95d68d880b8a85a91e62df25933240316b507","1537.405","No"
"0x0ea983f21f58f0e1a29ed653bcfc8afac4fec2a4","750.5067","No"
"0x0eab49070fae30a5c20a83a4d058c7b1874948e9","9510.211","No"
"0x0eac88350ec42775c633015abaf6dd2e056d4119","3274.43177953","No"
"0x0eaee7557fb9f7bcec342baffd628a6bd2cd3bc7","5162.82346628","No"
"0x0eafaf1529722cb57d0052a1a71105651ac9f87e","1276.837","No"
"0x0eb18477f5d81b009464dff8ce9fa799c5279766","0.28324923","No"
"0x0eb5a99588740270bd30daed6dd1728af760edc7","118.4316308","No"
"0x0eba3045d8012da76217a68dc36fd1dd01bcb3ae","2900","No"
"0x0ebccd50e15634494822f599823e34f99168ef0a","349.2504","No"
"0x0ebf62d5ba0d1f9785b7b62cd063f67d69fce48d","42027.794","No"
"0x0ec0aa70110c7ea1c50fd8a66a48007f50d6551e","9603.198","No"
"0x0ec2f8e3f06c77d457e338f3ef912895681ea0f4","623.22671353","No"
"0x0ecc16c8484b13afb2ffecc2c7caabd83aee8c7d","6726.44722","No"
"0x0eccb22918574295346984f70c4c004663d12e4a","121.841","No"
"0x0ecd56b7de21f68ed86d73d5b135f6d9ce4973cc","36750","No"
"0x0ed0f57c01ebff283b5f7b0c0ffa60892f583e89","253.71581875","No"
"0x0ed2840cf323fbc99fca6e90f445178da4ae6b35","2760","No"
"0x0ed379957bfba99e1df3bd3c012055fe128b06f0","17640","No"
"0x0edb3e4edb7831ce233f8db0fc0939aa301669dc","25053.06488104","No"
"0x0ee02fb89d445a7d15f1a4b05a5e66df4e4f1539","14700","No"
"0x0ee0344f48e7016588b12b2b710cb75be7fc30ed","66573.99","No"
"0x0ee2b66b877395ed83a041e48acf753fb4e6311b","13378.32805012","No"
"0x0ee39128f224126b2f7532b868e554d4807e7260","100","No"
"0x0ee8426724568b24a4198684d755c5bc10fe45ab","186.42876644","No"
"0x0eeb67114a2e73d0056809756afaf19b26b6f24a","8452.5","No"
"0x0ef874829ab7390b8d39ec49835b53e40151967e","863.625","No"
"0x0efa316300d2ac2d209e24593cd2cf5a2cf2cab9","2108.09377066","No"
"0x0efa5e3d0832aa9a3199243a15fd23d0cf60e3fa","90334.0848","No"
"0x0efb068354c10c070ddd64a0e8eaf8f054df7e26","34575.31262263","No"
"0x0efc73ef16329c591ce93654216bb4af27140bbe","85898.30017475","No"
"0x0efcdf55a7cdbdcf42e897d00a86d761c76e330e","1068.877","No"
"0x0efdc67f2a3e95b3ac99eb6e5c37de87bf9c47c7","588","No"
"0x0efe2c4a7850c5d5a6eecc445ca5a0c161208abb","5397.82730414","No"
"0x0eff3b6308930bd189cdb93f8654307a9d2219cb","8","No"
"0x0f0110ea092c5ab133503d029f8a5770de03550c","189107.6862","No"
"0x0f01761d7c3f73c13022c25cbd3b2963f115b777","4172.75074501","No"
"0x0f0380d1dfabf1ee95d267cb1a477605007f32a8","1784.091","No"
"0x0f06668634cbc39620280d1ed9ee01bef6f8c9d8","6700","No"
"0x0f075f91bbb9fbf99f8285f1b6cc799d0c19ad33","9200.35839505","No"
"0x0f09aeee1fa944c65fae764fb4cd850f48214a3c","19000","No"
"0x0f10280189d3df8ff892d64650ba7940d1c88515","35535.454","No"
"0x0f102f16a3a7afe960bb7f250b6a2ed6ce25ee16","1021","No"
"0x0f11ed4c1e651f4cb148943295db24f8d0e612cc","2000","No"
"0x0f228d530a678885b30c0144f2d723c7f7493ee8","16182.0439","No"
"0x0f29cbecff1f68ba4d1c7cc044c7f145f0700007","1001.34674","No"
"0x0f2c57a06fd589fd1eb337b0e6de7e726564c067","10","No"
"0x0f2dcc2897c1d63d11b8843886f62a72d8b90e14","7350","No"
"0x0f2f9d14848f3094d9e326a0551bd8aef3b53b4e","4.106","No"
"0x0f3503c8cfd5cdbf141f955ca3b788f50fd172c8","3967","No"
"0x0f351989b83e444ecf02ac52547e5c2b9e0cdb58","253.57669934","No"
"0x0f36f0865a98c456681c858cad3d68746989c148","15726.202","No"
